SHIP_ID,speed,LON,LAT,COURSE,HEADING,TIMESTAMP,Departure_Port_Name,Reported_Draught
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,14.7132,40.41156,183,182,30-05-15 05:45:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,14.7126,40.40255,183,180,30-05-15 05:48:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,14.7123,40.37599,181,179,30-05-15 05:54:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,14.7120,40.36347,180,179,30-05-15 05:57:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,14.7123,40.35141,178,177,30-05-15 06:00:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,144,14.7127,40.33892,178,177,30-05-15 06:03:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,14.7131,40.32645,178,177,30-05-15 06:06:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,14.7137,40.31427,178,177,30-05-15 06:09:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,14.7140,40.30582,178,177,30-05-15 06:12:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,14.7144,40.29742,178,177,30-05-15 06:14:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,14.7147,40.28849,177,177,30-05-15 06:16:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,14.7153,40.276,178,177,30-05-15 06:19:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,144,14.7156,40.26799,178,176,30-05-15 06:21:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,15.3253,39.02152,153,156,30-05-15 11:46:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,15.3433,38.98343,160,160,30-05-15 11:56:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.3581,38.95249,159,158,30-05-15 12:04:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.3619,38.94435,159,158,30-05-15 12:07:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.3910,38.88328,158,156,30-05-15 12:22:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.4181,38.83017,159,157,30-05-15 12:36:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.4285,38.80862,159,158,30-05-15 12:42:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.4364,38.79191,159,157,30-05-15 12:46:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,149,15.4463,38.77131,159,158,30-05-15 12:51:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,149,15.4552,38.75305,159,158,30-05-15 12:56:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.4660,38.73089,159,157,30-05-15 13:02:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,152,15.4695,38.72373,158,156,30-05-15 13:04:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,152,15.4830,38.69613,159,156,30-05-15 13:11:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,152,15.4903,38.68102,159,156,30-05-15 13:14:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.4963,38.66829,159,157,30-05-15 13:18:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.5023,38.65579,159,156,30-05-15 13:21:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.5152,38.62869,159,156,30-05-15 13:28:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.5203,38.6181,159,156,30-05-15 13:30:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.5247,38.60869,159,157,30-05-15 13:33:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,15,15.5314,38.59452,160,157,30-05-15 13:36:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,15,15.5357,38.58521,159,156,30-05-15 13:39:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.5400,38.57628,159,156,30-05-15 13:41:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.5462,38.5636,159,157,30-05-15 13:44:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.5528,38.54959,159,156,30-05-15 13:48:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.5567,38.5415,159,156,30-05-15 13:50:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5625,38.52959,159,156,30-05-15 13:53:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5682,38.51768,159,156,30-05-15 13:56:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5725,38.5088,159,156,30-05-15 13:59:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5766,38.50045,159,157,30-05-15 14:01:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.5805,38.49189,162,160,30-05-15 14:03:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.5837,38.48407,162,160,30-05-15 14:05:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.5868,38.47626,162,160,30-05-15 14:07:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.5900,38.46843,162,159,30-05-15 14:09:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.5935,38.4598,162,159,30-05-15 14:11:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.5983,38.44801,162,160,30-05-15 14:14:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6027,38.43781,158,155,30-05-15 14:17:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6066,38.43023,158,156,30-05-15 14:19:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6106,38.42233,158,155,30-05-15 14:21:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6148,38.41425,158,155,30-05-15 14:23:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6187,38.40651,158,156,30-05-15 14:25:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.6225,38.39899,158,156,30-05-15 14:27:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6256,38.39285,157,155,30-05-15 14:29:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.6299,38.38447,158,155,30-05-15 14:31:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.6338,38.37682,158,155,30-05-15 14:33:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.6377,38.36903,158,156,30-05-15 14:35:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6428,38.35921,158,155,30-05-15 14:37:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6472,38.35082,157,156,30-05-15 14:40:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6520,38.34176,155,153,30-05-15 14:42:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6564,38.33438,154,153,30-05-15 14:44:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,15.6610,38.32699,153,153,30-05-15 14:46:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,126,15.6652,38.32019,154,153,30-05-15 14:48:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,103,15.6690,38.31401,153,153,30-05-15 14:50:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,91,15.6727,38.30807,154,158,30-05-15 14:53:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,85,15.6745,38.30341,178,182,30-05-15 14:55:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,98,15.6742,38.29809,184,183,30-05-15 14:57:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,107,15.6737,38.29247,184,184,30-05-15 14:59:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,141,15.6728,38.28428,185,184,30-05-15 15:01:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,158,15.6705,38.27125,206,213,30-05-15 15:04:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,173,15.6586,38.25993,236,239,30-05-15 15:07:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,16,15.6417,38.25167,234,241,30-05-15 15:11:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,152,15.6315,38.24758,242,240,30-05-15 15:13:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,153,15.6219,38.2437,242,240,30-05-15 15:15:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,155,15.6123,38.23955,234,226,30-05-15 15:17:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,16,15.6052,38.23294,212,211,30-05-15 15:19:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,171,15.5985,38.22475,213,211,30-05-15 15:21:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,167,15.5922,38.21652,199,193,30-05-15 15:23:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,174,15.5891,38.2068,189,186,30-05-15 15:25:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,176,15.5873,38.19573,187,185,30-05-15 15:27:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,175,15.5853,38.18127,184,185,30-05-15 15:30:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,173,15.5832,38.16661,189,190,30-05-15 15:33:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,166,15.5803,38.15273,189,191,30-05-15 15:36:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,159,15.5776,38.13895,185,183,30-05-15 15:39:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5780,38.12593,178,178,30-05-15 15:42:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5780,38.12593,178,178,30-05-15 15:42:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,149,15.5780,38.11351,180,179,30-05-15 15:45:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.5775,38.10108,182,178,30-05-15 15:48:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,154,15.5769,38.08843,182,179,30-05-15 15:51:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,153,15.5766,38.07558,181,179,30-05-15 15:54:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.5764,38.06301,180,179,30-05-15 15:57:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,15.5763,38.05071,180,178,30-05-15 16:00:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5764,38.03839,179,178,30-05-15 16:03:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5767,38.02567,179,178,30-05-15 16:07:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5770,38.01745,178,177,30-05-15 16:09:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5774,38.00895,178,178,30-05-15 16:11:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5776,38.00073,177,177,30-05-15 16:13:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,15.5780,37.99182,176,178,30-05-15 16:15:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,15.5785,37.98373,177,177,30-05-15 16:17:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,15.5791,37.97529,177,179,30-05-15 16:19:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,144,15.5796,37.96727,178,178,30-05-15 16:21:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,144,15.5800,37.95887,177,177,30-05-15 16:23:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,15.5805,37.94677,177,177,30-05-15 16:26:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,15.5813,37.93369,178,177,30-05-15 16:29:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.5821,37.92157,178,178,30-05-15 16:32:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,134,15.5861,37.91061,136,132,30-05-15 16:35:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,143,15.5968,37.90258,134,133,30-05-15 16:38:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,15.6075,37.89398,135,133,30-05-15 16:41:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6186,37.88527,135,134,30-05-15 16:44:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,15.6304,37.87602,133,131,30-05-15 16:47:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,15.6382,37.87031,132,131,30-05-15 16:50:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,15.6458,37.86481,131,131,30-05-15 16:52:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6539,37.85915,130,131,30-05-15 16:54:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,149,15.6618,37.85369,131,131,30-05-15 16:56:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6709,37.84752,130,130,30-05-15 16:58:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.6800,37.84146,129,130,30-05-15 17:00:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,15.6900,37.83493,128,131,30-05-15 17:03:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,15.7047,37.82521,130,130,30-05-15 17:06:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,15.7194,37.81963,103,106,30-05-15 17:10:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,149,15.7343,37.81616,106,108,30-05-15 17:13:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,15,15.7450,37.8137,106,108,30-05-15 17:15:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.7555,37.81112,107,108,30-05-15 17:17:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.7662,37.80842,107,108,30-05-15 17:19:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,152,15.7829,37.80408,108,108,30-05-15 17:22:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,152,15.7951,37.80093,107,106,30-05-15 17:25:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.8098,37.79729,107,107,30-05-15 17:28:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.8225,37.79423,105,105,30-05-15 17:30:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,152,15.8395,37.79043,106,106,30-05-15 17:33:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.8594,37.78588,106,106,30-05-15 17:37:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,15,15.8722,37.783,106,106,30-05-15 17:40:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.8824,37.78068,106,106,30-05-15 17:42:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.8936,37.77802,106,106,30-05-15 17:44:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.9088,37.77435,107,105,30-05-15 17:47:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.9251,37.77043,106,105,30-05-15 17:50:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.9413,37.76645,107,105,30-05-15 17:53:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.9576,37.76242,107,106,30-05-15 17:57:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.9688,37.75965,107,105,30-05-15 17:59:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,151,15.9839,37.7558,107,105,30-05-15 18:02:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,16.0310,37.74523,105,103,30-05-15 18:11:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,16.0470,37.74164,105,103,30-05-15 18:14:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,16.0603,37.73866,106,103,30-05-15 18:17:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,16.0761,37.73511,106,104,30-05-15 18:20:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,16.0908,37.73172,106,103,30-05-15 18:23:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,16.1055,37.72847,105,103,30-05-15 18:26:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,16.1202,37.72523,105,104,30-05-15 18:29:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,16.1354,37.72189,105,104,30-05-15 18:32:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,16.1501,37.71873,105,104,30-05-15 18:35:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,16.1650,37.71557,105,104,30-05-15 18:38:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,144,16.1800,37.71215,104,103,30-05-15 18:41:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,144,16.1907,37.70987,105,104,30-05-15 18:44:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,16.2015,37.7076,104,103,30-05-15 18:46:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,16.2138,37.70499,105,104,30-05-15 18:48:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,16.2276,37.70209,104,104,30-05-15 18:51:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,16.2410,37.69935,104,104,30-05-15 18:54:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,16.2575,37.69593,104,104,30-05-15 18:57:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,16.2736,37.69257,104,103,30-05-15 19:00:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,16.2870,37.68982,104,104,30-05-15 19:03:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,16.3028,37.6866,104,103,30-05-15 19:06:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,16.3253,37.68202,106,106,30-05-15 19:11:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,16.3372,37.67937,105,105,30-05-15 19:13:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,16.3522,37.67612,105,106,30-05-15 19:16:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,16.3672,37.67287,104,106,30-05-15 19:19:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,16.3872,37.66857,106,106,30-05-15 19:23:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,16.4058,37.66431,105,106,30-05-15 19:27:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,149,16.4223,37.66055,106,106,30-05-15 19:30:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,149,16.4359,37.65735,106,106,30-05-15 19:33:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,16.4688,37.64971,106,106,30-05-15 19:39:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,16.4887,37.64493,107,106,30-05-15 19:43:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,148,16.5038,37.64145,105,105,30-05-15 19:46:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,147,16.5611,37.62895,105,105,30-05-15 19:58:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,146,16.6491,37.60916,106,105,30-05-15 20:16:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,145,16.7939,37.57904,105,106,30-05-15 20:45:00,SALERNO,88
0x0fe9acdb3675a8a2942fafbd4af61bc37e44c0ec,144,16.8036,37.57686,105,106,30-05-15 20:47:00,SALERNO,88
